x,y,p,phi_on_grid
0.866,0.422,0.740324,0.738068
0.866,0.424,0.737549,0.735289
0.866,0.426,0.734766,0.732504
0.866,0.428,0.731976,0.72971
0.866,0.43,0.729178,0.72691
0.866,0.432,0.726373,0.724103
0.866,0.434,0.72356,0.721288
0.866,0.436,0.720739,0.718466
0.866,0.438,0.717912,0.715638
0.866,0.44,0.715076,0.712803
0.866,0.442,0.712235,0.709961
0.866,0.444,0.709384,0.707113
0.866,0.446,0.706527,0.704258
0.866,0.448,0.703664,0.701396
0.866,0.45,0.70079,0.698528
0.866,0.452,0.697913,0.695654
0.866,0.454,0.695026,0.692774
0.866,0.456,0.692133,0.689887
0.866,0.458,0.689235,0.686995
0.866,0.46,0.686327,0.684097
0.866,0.462,0.683418,0.681192
0.866,0.464,0.6805,0.678282
0.866,0.466,0.677577,0.675367
0.866,0.468,0.674649,0.672446
0.866,0.47,0.671712,0.669519
0.866,0.472,0.668772,0.666587
0.866,0.474,0.665822,0.663649
0.866,0.476,0.662868,0.660707
0.866,0.478,0.659909,0.657759
0.866,0.48,0.656941,0.654806
0.866,0.482,0.653971,0.651848
0.866,0.484,0.650993,0.648886
0.866,0.486,0.648012,0.645919
0.866,0.488,0.645025,0.642947
0.866,0.49,0.642033,0.63997
0.866,0.492,0.639038,0.636989
0.866,0.494,0.636036,0.634004
0.866,0.496,0.633031,0.631014
0.866,0.498,0.63002,0.62802
0.868,0,1.0608,1.0608
0.868,0.002,1.06077,1.06079
0.868,0.004,1.06072,1.06077
0.868,0.006,1.06066,1.06073
0.868,0.008,1.06059,1.06067
0.868,0.01,1.06049,1.0606
0.868,0.012,1.06038,1.06051
0.868,0.014,1.06026,1.06041
0.868,0.016,1.06012,1.06029
0.868,0.018,1.05996,1.06015
0.868,0.02,1.05978,1.06
0.868,0.022,1.0596,1.05983
0.868,0.024,1.05939,1.05965
0.868,0.026,1.05917,1.05945
0.868,0.028,1.05893,1.05923
0.868,0.03,1.05868,1.059
0.868,0.032,1.05841,1.05875
0.868,0.034,1.05813,1.05849
0.868,0.036,1.05783,1.05821
0.868,0.038,1.05751,1.05791
0.868,0.04,1.05718,1.0576
0.868,0.042,1.05684,1.05727
0.868,0.044,1.05647,1.05693
0.868,0.046,1.05609,1.05657
0.868,0.048,1.0557,1.0562
0.868,0.05,1.05529,1.05581
0.868,0.052,1.05486,1.0554
0.868,0.054,1.05442,1.05498
0.868,0.056,1.05396,1.05454
0.868,0.058,1.05349,1.05408
0.868,0.06,1.053,1.05361
0.868,0.062,1.05249,1.05313
0.868,0.064,1.05197,1.05262
0.868,0.066,1.05143,1.05211
0.868,0.068,1.05088,1.05157
0.868,0.07,1.05031,1.05102
0.868,0.072,1.04973,1.05046
0.868,0.074,1.04913,1.04988
0.868,0.076,1.04851,1.04928
0.868,0.078,1.04787,1.04867
0.868,0.08,1.04723,1.04804
0.868,0.082,1.04657,1.0474
0.868,0.084,1.04588,1.04674
0.868,0.086,1.04519,1.04606
0.868,0.088,1.04448,1.04537
0.868,0.09,1.04375,1.04467
0.868,0.092,1.04301,1.04394
0.868,0.094,1.04225,1.04321
0.868,0.096,1.04148,1.04245
0.868,0.098,1.04069,1.04168
0.868,0.1,1.03988,1.0409
0.868,0.102,1.03906,1.0401
0.868,0.104,1.03823,1.03928
0.868,0.106,1.03738,1.03845
0.868,0.108,1.03651,1.03761
0.868,0.11,1.03563,1.03675
0.868,0.112,1.03474,1.03587
0.868,0.114,1.03383,1.03498
0.868,0.116,1.0329,1.03407
0.868,0.118,1.03196,1.03315
0.868,0.12,1.031,1.03221
0.868,0.122,1.03002,1.03125
0.868,0.124,1.02903,1.03028
0.868,0.126,1.02803,1.0293
0.868,0.128,1.02702,1.0283
0.868,0.13,1.02599,1.02729
0.868,0.132,1.02494,1.02626
0.868,0.134,1.02388,1.02521
0.868,0.136,1.0228,1.02415
0.868,0.138,1.02171,1.02307
0.868,0.14,1.02059,1.02198
0.868,0.142,1.01947,1.02088
0.868,0.144,1.01832,1.01976
0.868,0.146,1.01717,1.01862
0.868,0.148,1.016,1.01747
0.868,0.15,1.01481,1.01631
0.868,0.152,1.01362,1.01513
0.868,0.154,1.01241,1.01393
0.868,0.156,1.01119,1.01272
0.868,0.158,1.00996,1.01149
0.868,0.16,1.00872,1.01026
0.868,0.162,1.00747,1.009
0.868,0.164,1.0062,1.00773
0.868,0.166,1.00492,1.00645
0.868,0.168,1.00363,1.00515
0.868,0.17,1.00233,1.00383
0.868,0.172,1.00101,1.00251
0.868,0.174,0.999681,1.00116
0.868,0.176,0.998337,0.999807
0.868,0.178,0.996984,0.998436
0.868,0.18,0.995617,0.997049
0.868,0.182,0.994237,0.995649
0.868,0.184,0.992843,0.994234
0.868,0.186,0.99144,0.992805
0.868,0.188,0.99002,0.991361
0.868,0.19,0.98859,0.989903
0.868,0.192,0.987147,0.988431
0.868,0.194,0.985691,0.986944
0.868,0.196,0.98422,0.985444
0.868,0.198,0.98274,0.983929
0.868,0.2,0.981244,0.9824
0.868,0.202,0.979737,0.980857
0.868,0.204,0.978215,0.9793
0.868,0.206,0.976684,0.977729
0.868,0.208,0.975135,0.976143
0.868,0.21,0.973577,0.974545
0.868,0.212,0.972004,0.972932
0.868,0.214,0.970419,0.971305
0.868,0.216,0.968819,0.969665
0.868,0.218,0.967209,0.96801
0.868,0.22,0.965584,0.966342
0.868,0.222,0.963946,0.964661
0.868,0.224,0.962295,0.962965
0.868,0.226,0.960633,0.961256
0.868,0.228,0.958954,0.959534
0.868,0.23,0.957266,0.957798
0.868,0.232,0.955564,0.956049
0.868,0.234,0.953848,0.954286
0.868,0.236,0.95212,0.95251
0.868,0.238,0.95038,0.95072
0.868,0.24,0.948625,0.948917
0.868,0.242,0.946857,0.947101
0.868,0.244,0.945079,0.945272
0.868,0.246,0.943276,0.94343
0.868,0.248,0.941471,0.941574
0.868,0.25,0.939639,0.939706
0.868,0.252,0.9378,0.937824
0.868,0.254,0.935949,0.93593
0.868,0.256,0.93408,0.934023
0.868,0.258,0.932205,0.932102
0.868,0.26,0.930313,0.930169
0.868,0.262,0.928409,0.928224
0.868,0.264,0.926495,0.926265
0.868,0.266,0.924564,0.924294
0.868,0.268,0.922622,0.92231
0.868,0.27,0.920669,0.920314
0.868,0.272,0.9187,0.918305
0.868,0.274,0.916721,0.916284
0.868,0.276,0.91473,0.914251
0.868,0.278,0.912722,0.912205
0.868,0.28,0.910707,0.910146
0.868,0.282,0.908676,0.908076
0.868,0.284,0.906631,0.905993
0.868,0.286,0.904578,0.903898
0.868,0.288,0.902508,0.901791
0.868,0.29,0.900425,0.899673
0.868,0.292,0.898333,0.897542
0.868,0.294,0.896225,0.895399
0.868,0.296,0.894106,0.893244
0.868,0.298,0.891978,0.891078
0.868,0.3,0.889833,0.8889
0.868,0.302,0.887678,0.88671
0.868,0.304,0.885512,0.884508
0.868,0.306,0.88333,0.882295
0.868,0.308,0.881141,0.880071
0.868,0.31,0.87894,0.877835
0.868,0.312,0.876725,0.875588
0.868,0.314,0.874502,0.873329
0.868,0.316,0.872266,0.871059
0.868,0.318,0.870015,0.868778
0.868,0.32,0.867759,0.866485
0.868,0.322,0.865486,0.864182
0.868,0.324,0.863204,0.861868
0.868,0.326,0.860912,0.859542
0.868,0.328,0.858606,0.857206
0.868,0.33,0.856289,0.854859
0.868,0.332,0.853963,0.852501
0.868,0.334,0.851621,0.850132
0.868,0.336,0.849271,0.847753
0.868,0.338,0.84691,0.845363
0.868,0.34,0.844534,0.842963
0.868,0.342,0.842151,0.840552
0.868,0.344,0.839756,0.838131
0.868,0.346,0.837347,0.8357
0.868,0.348,0.834933,0.833258
0.868,0.35,0.832503,0.830806
0.868,0.352,0.830066,0.828344
0.868,0.354,0.827619,0.825872
0.868,0.356,0.825159,0.82339
0.868,0.358,0.82269,0.820898
0.868,0.36,0.820212,0.818396
0.868,0.362,0.817721,0.815884
0.868,0.364,0.815223,0.813363
0.868,0.366,0.812714,0.810832
0.868,0.368,0.810193,0.808291
0.868,0.37,0.807666,0.805741
0.868,0.372,0.805125,0.803182
0.868,0.374,0.802574,0.800613
0.868,0.376,0.800016,0.798035
0.868,0.378,0.797443,0.795448
0.868,0.38,0.794865,0.792851
0.868,0.382,0.792275,0.790246
0.868,0.384,0.789675,0.787631
0.868,0.386,0.787069,0.785008
0.868,0.388,0.78445,0.782375
0.868,0.39,0.781823,0.779734
0.868,0.392,0.779188,0.777084
0.868,0.394,0.776542,0.774426
0.868,0.396,0.773887,0.771759
0.868,0.398,0.771226,0.769084
0.868,0.4,0.768552,0.7664
0.868,0.402,0.765873,0.763708
0.868,0.404,0.763185,0.761007
0.868,0.406,0.760485,0.758299
0.868,0.408,0.757781,0.755582
0.868,0.41,0.755063,0.752857
0.868,0.412,0.75234,0.750125
0.868,0.414,0.749607,0.747384
0.868,0.416,0.746863,0.744636
0.868,0.418,0.744115,0.74188
0.868,0.42,0.741354,0.739117
0.868,0.422,0.738589,0.736346
0.868,0.424,0.735815,0.733567
0.868,0.426,0.733032,0.730781
0.868,0.428,0.730244,0.727988
0.868,0.43,0.727446,0.725188
0.868,0.432,0.724643,0.72238
0.868,0.434,0.721831,0.719566
0.868,0.436,0.719011,0.716744
0.868,0.438,0.716184,0.713916
0.868,0.44,0.713348,0.711081
0.868,0.442,0.710506,0.708239
0.868,0.444,0.707654,0.70539
0.868,0.446,0.704798,0.702535
0.868,0.448,0.701932,0.699674
0.868,0.45,0.699061,0.696806
0.868,0.452,0.696183,0.693932
0.868,0.454,0.693297,0.691052
0.868,0.456,0.690407,0.688165
0.868,0.458,0.687508,0.685273
0.868,0.46,0.684605,0.682374
0.868,0.462,0.681694,0.67947
0.868,0.464,0.678776,0.67656
0.868,0.466,0.675854,0.673644
0.868,0.468,0.672923,0.670723
0.868,0.47,0.669989,0.667797
0.868,0.472,0.667046,0.664864
0.868,0.474,0.664098,0.661927
0.868,0.476,0.661145,0.658984
0.868,0.478,0.658183,0.656037
0.868,0.48,0.65522,0.653084
0.868,0.482,0.652248,0.650126
0.868,0.484,0.649272,0.647164
0.868,0.486,0.646292,0.644196
0.868,0.488,0.643303,0.641224
0.868,0.49,0.640314,0.638248
0.868,0.492,0.637317,0.635267
0.868,0.494,0.634316,0.632281
0.868,0.496,0.631312,0.629292
0.868,0.498,0.628299,0.626298
0.87,0,1.0591,1.0591
0.87,0.002,1.05907,1.05909
0.87,0.004,1.05903,1.05907
0.87,0.006,1.05897,1.05903
0.87,0.008,1.05889,1.05897
0.87,0.01,1.0588,1.0589
0.87,0.012,1.05869,1.05881
0.87,0.014,1.05857,1.05871
0.87,0.016,1.05843,1.05859
0.87,0.018,1.05827,1.05845
0.87,0.02,1.0581,1.0583
0.87,0.022,1.05791,1.05813
0.87,0.024,1.05771,1.05795
0.87,0.026,1.05749,1.05775
0.87,0.028,1.05726,1.05753
0.87,0.03,1.05701,1.0573
0.87,0.032,1.05674,1.05705
0.87,0.034,1.05646,1.05679
0.87,0.036,1.05616,1.05651
0.87,0.038,1.05585,1.05621
0.87,0.04,1.05552,1.0559
0.87,0.042,1.05517,1.05557
0.87,0.044,1.05481,1.05523
0.87,0.046,1.05443,1.05487
0.87,0.048,1.05404,1.05449
0.87,0.05,1.05363,1.0541
0.87,0.052,1.05321,1.0537
0.87,0.054,1.05276,1.05327
0.87,0.056,1.05231,1.05284
0.87,0.058,1.05184,1.05238
0.87,0.06,1.05135,1.05191
0.87,0.062,1.05084,1.05142
0.87,0.064,1.05032,1.05092
0.87,0.066,1.04979,1.0504
0.87,0.068,1.04924,1.04987
0.87,0.07,1.04867,1.04932
0.87,0.072,1.04809,1.04876
0.87,0.074,1.04749,1.04818
0.87,0.076,1.04687,1.04758
0.87,0.078,1.04624,1.04697
0.87,0.08,1.04559,1.04634
0.87,0.082,1.04493,1.04569
0.87,0.084,1.04425,1.04504
0.87,0.086,1.04355,1.04436
0.87,0.088,1.04284,1.04367
0.87,0.09,1.04211,1.04296
0.87,0.092,1.04137,1.04224
0.87,0.094,1.04061,1.0415
0.87,0.096,1.03984,1.04075
0.87,0.098,1.03905,1.03998
0.87,0.1,1.03824,1.0392
0.87,0.102,1.03742,1.0384
0.87,0.104,1.03658,1.03758
0.87,0.106,1.03573,1.03675
0.87,0.108,1.03486,1.03591
0.87,0.11,1.03398,1.03504
0.87,0.112,1.03308,1.03417
0.87,0.114,1.03217,1.03327
0.87,0.116,1.03124,1.03237
0.87,0.118,1.03029,1.03144
0.87,0.12,1.02933,1.0305
0.87,0.122,1.02835,1.02955
0.87,0.124,1.02736,1.02858
0.87,0.126,1.02636,1.0276
0.87,0.128,1.02534,1.0266
0.87,0.13,1.02431,1.02558
0.87,0.132,1.02326,1.02455
0.87,0.134,1.0222,1.02351
0.87,0.136,1.02111,1.02245
0.87,0.138,1.02002,1.02137
0.87,0.14,1.0189,1.02028
0.87,0.142,1.01777,1.01918
0.87,0.144,1.01662,1.01806
0.87,0.146,1.01546,1.01692
0.87,0.148,1.01429,1.01577
0.87,0.15,1.01311,1.0146
0.87,0.152,1.01191,1.01342
0.87,0.154,1.0107,1.01223
0.87,0.156,1.00948,1.01102
0.87,0.158,1.00825,1.00979
0.87,0.16,1.00701,1.00855
0.87,0.162,1.00575,1.0073
0.87,0.164,1.00448,1.00603
0.87,0.166,1.0032,1.00474
0.87,0.168,1.00191,1.00345
0.87,0.17,1.0006,1.00213
0.87,0.172,0.999283,1.0008
0.87,0.174,0.997952,0.999462
0.87,0.176,0.996609,0.998105
0.87,0.178,0.995252,0.996733
0.87,0.18,0.993886,0.995347
0.87,0.182,0.992502,0.993947
0.87,0.184,0.99111,0.992532
0.87,0.186,0.989702,0.991102
0.87,0.188,0.988283,0.989659
0.87,0.19,0.986849,0.988201
0.87,0.192,0.985407,0.986729
0.87,0.194,0.983947,0.985242
0.87,0.196,0.982476,0.983741
0.87,0.198,0.980991,0.982227
0.87,0.2,0.979497,0.980698
0.87,0.202,0.977984,0.979155
0.87,0.204,0.976464,0.977598
0.87,0.206,0.974927,0.976026
0.87,0.208,0.973379,0.974441
0.87,0.21,0.971816,0.972842
0.87,0.212,0.970244,0.97123
0.87,0.214,0.968654,0.969603
0.87,0.216,0.967055,0.967962
0.87,0.218,0.965441,0.966308
0.87,0.22,0.963815,0.96464
0.87,0.222,0.962174,0.962959
0.87,0.224,0.960523,0.961263
0.87,0.226,0.958857,0.959554
0.87,0.228,0.957179,0.957832
0.87,0.23,0.955487,0.956096
0.87,0.232,0.953784,0.954347
0.87,0.234,0.952066,0.952584
0.87,0.236,0.950339,0.950808
0.87,0.238,0.948596,0.949018
0.87,0.24,0.946842,0.947215
0.87,0.242,0.945075,0.945399
0.87,0.244,0.943295,0.94357
0.87,0.246,0.941502,0.941728
0.87,0.248,0.93969,0.939872
0.87,0.25,0.937873,0.938004
0.87,0.252,0.936029,0.936122
0.87,0.254,0.934181,0.934228
0.87,0.256,0.932317,0.932321
0.87,0.258,0.930436,0.9304
0.87,0.26,0.928552,0.928467
0.87,0.262,0.926648,0.926522
0.87,0.264,0.924732,0.924563
0.87,0.266,0.922808,0.922592
0.87,0.268,0.920865,0.920608
0.87,0.27,0.918912,0.918612
0.87,0.272,0.916947,0.916603
0.87,0.274,0.914966,0.914582
0.87,0.276,0.912974,0.912548
0.87,0.278,0.910971,0.910502
0.87,0.28,0.90895,0.908444
0.87,0.282,0.906922,0.906374
0.87,0.284,0.904879,0.904291
0.87,0.286,0.902821,0.902196
0.87,0.288,0.900755,0.900089
0.87,0.29,0.898672,0.89797
0.87,0.292,0.896578,0.89584
0.87,0.294,0.894473,0.893697
0.87,0.296,0.892354,0.891542
0.87,0.298,0.890225,0.889376
0.87,0.3,0.888084,0.887198
0.87,0.302,0.88593,0.885008
0.87,0.304,0.883764,0.882806
0.87,0.306,0.881588,0.880593
0.87,0.308,0.879397,0.878369
0.87,0.31,0.877198,0.876133
0.87,0.312,0.874985,0.873885
0.87,0.314,0.872762,0.871627
0.87,0.316,0.870528,0.869357
0.87,0.318,0.868281,0.867076
0.87,0.32,0.866023,0.864783
0.87,0.322,0.863753,0.86248
0.87,0.324,0.861471,0.860166
0.87,0.326,0.859177,0.85784
0.87,0.328,0.856873,0.855504
0.87,0.33,0.854555,0.853157
0.87,0.332,0.852228,0.850799
0.87,0.334,0.849889,0.84843
0.87,0.336,0.847537,0.846051
0.87,0.338,0.845177,0.843661
0.87,0.34,0.842802,0.841261
0.87,0.342,0.840419,0.83885
0.87,0.344,0.838024,0.836429
0.87,0.346,0.835619,0.833998
0.87,0.348,0.833202,0.831556
0.87,0.35,0.830778,0.829104
0.87,0.352,0.828339,0.826642
0.87,0.354,0.825893,0.82417
0.87,0.356,0.823437,0.821688
0.87,0.358,0.820966,0.819196
0.87,0.36,0.818491,0.816694
0.87,0.362,0.816,0.814182
0.87,0.364,0.813501,0.811661
0.87,0.366,0.810994,0.80913
0.87,0.368,0.808472,0.806589
0.87,0.37,0.805945,0.804039
0.87,0.372,0.803405,0.80148
0.87,0.374,0.800855,0.798911
0.87,0.376,0.798296,0.796333
0.87,0.378,0.795726,0.793745
0.87,0.38,0.793145,0.791149
0.87,0.382,0.790557,0.788543
0.87,0.384,0.787957,0.785929
0.87,0.386,0.785349,0.783305
0.87,0.388,0.782735,0.780673
0.87,0.39,0.780106,0.778032
0.87,0.392,0.777473,0.775382
0.87,0.394,0.774829,0.772724
0.87,0.396,0.772174,0.770057
0.87,0.398,0.769516,0.767381
0.87,0.4,0.766841,0.764698
0.87,0.402,0.764163,0.762005
0.87,0.404,0.761474,0.759305
0.87,0.406,0.758774,0.756597
0.87,0.408,0.756069,0.75388
0.87,0.41,0.753352,0.751155
0.87,0.412,0.750628,0.748423
0.87,0.414,0.747895,0.745682
0.87,0.416,0.745153,0.742934
0.87,0.418,0.742403,0.740178
0.87,0.42,0.739646,0.737415
0.87,0.422,0.73688,0.734644
0.87,0.424,0.734107,0.731865
0.87,0.426,0.731328,0.729079
0.87,0.428,0.728537,0.726286
0.87,0.43,0.725743,0.723486
0.87,0.432,0.722938,0.720678
0.87,0.434,0.720126,0.717864
0.87,0.436,0.717308,0.715042
0.87,0.438,0.714477,0.712214
0.87,0.44,0.711645,0.709379
0.87,0.442,0.7088,0.706537
0.87,0.444,0.705949,0.703688
0.87,0.446,0.703094,0.700833
0.87,0.448,0.700226,0.697972
0.87,0.45,0.697359,0.695104
0.87,0.452,0.69448,0.69223
0.87,0.454,0.691596,0.689349
0.87,0.456,0.688708,0.686463
0.87,0.458,0.685807,0.683571
0.87,0.46,0.682907,0.680672
0.87,0.462,0.679994,0.677768
0.87,0.464,0.677078,0.674858
0.87,0.466,0.674155,0.671942
0.87,0.468,0.671223,0.669021
0.87,0.47,0.66829,0.666094
0.87,0.472,0.665345,0.663162
0.87,0.474,0.662399,0.660225
0.87,0.476,0.659446,0.657282
0.87,0.478,0.656485,0.654335
0.87,0.48,0.653523,0.651382
0.87,0.482,0.650551,0.648424
0.87,0.484,0.647577,0.645461
0.87,0.486,0.644597,0.642494
0.87,0.488,0.641609,0.639522
0.87,0.49,0.638621,0.636546
0.87,0.492,0.635622,0.633565
0.87,0.494,0.632622,0.630579
0.87,0.496,0.629616,0.627589
0.87,0.498,0.626603,0.624596
0.872,0,1.05742,1.05742
0.872,0.002,1.05739,1.05741
0.872,0.004,1.05735,1.05738
0.872,0.006,1.05729,1.05734
0.872,0.008,1.05722,1.05729
0.872,0.01,1.05712,1.05722
0.872,0.012,1.05702,1.05713
0.872,0.014,1.0569,1.05702
0.872,0.016,1.05676,1.0569
0.872,0.018,1.05661,1.05677
0.872,0.02,1.05643,1.05662
0.872,0.022,1.05625,1.05645
0.872,0.024,1.05605,1.05626
0.872,0.026,1.05583,1.05606
0.872,0.028,1.0556,1.05585
0.872,0.03,1.05535,1.05562
0.872,0.032,1.05508,1.05537
0.872,0.034,1.0548,1.05511
0.872,0.036,1.05451,1.05483
0.872,0.038,1.05419,1.05453
0.872,0.04,1.05387,1.05422
0.872,0.042,1.05352,1.05389
0.872,0.044,1.05316,1.05355
0.872,0.046,1.05278,1.05319
0.872,0.048,1.05239,1.05281
0.872,0.05,1.05199,1.05242
0.872,0.052,1.05156,1.05202
0.872,0.054,1.05112,1.05159
0.872,0.056,1.05067,1.05115
0.872,0.058,1.0502,1.0507
0.872,0.06,1.04971,1.05023
0.872,0.062,1.0492,1.04974
0.872,0.064,1.04869,1.04924
0.872,0.066,1.04815,1.04872
0.872,0.068,1.0476,1.04819
0.872,0.07,1.04703,1.04764
0.872,0.072,1.04645,1.04707
0.872,0.074,1.04585,1.04649
0.872,0.076,1.04523,1.0459
0.872,0.078,1.0446,1.04528
0.872,0.08,1.04396,1.04466
0.872,0.082,1.04329,1.04401
0.872,0.084,1.04261,1.04335
0.872,0.086,1.04192,1.04268
0.872,0.088,1.0412,1.04199
0.872,0.09,1.04048,1.04128
0.872,0.092,1.03973,1.04056
0.872,0.094,1.03897,1.03982
0.872,0.096,1.0382,1.03907
0.872,0.098,1.03741,1.0383
0.872,0.1,1.0366,1.03752
0.872,0.102,1.03578,1.03672
0.872,0.104,1.03494,1.0359
0.872,0.106,1.03408,1.03507
0.872,0.108,1.03322,1.03422
0.872,0.11,1.03234,1.03336
0.872,0.112,1.03144,1.03249
0.872,0.114,1.03052,1.03159
0.872,0.116,1.02959,1.03068
0.872,0.118,1.02864,1.02976
0.872,0.12,1.02768,1.02882
0.872,0.122,1.0267,1.02787
0.872,0.124,1.02571,1.0269
0.872,0.126,1.02471,1.02592
0.872,0.128,1.02368,1.02492
0.872,0.13,1.02265,1.0239
0.872,0.132,1.0216,1.02287
0.872,0.134,1.02054,1.02183
0.872,0.136,1.01945,1.02077
0.872,0.138,1.01835,1.01969
0.872,0.14,1.01724,1.0186
0.872,0.142,1.0161,1.01749
0.872,0.144,1.01496,1.01637
0.872,0.146,1.0138,1.01524
0.872,0.148,1.01262,1.01409
0.872,0.15,1.01144,1.01292
0.872,0.152,1.01024,1.01174
0.872,0.154,1.00903,1.01055
0.872,0.156,1.00781,1.00934
0.872,0.158,1.00657,1.00811
0.872,0.16,1.00533,1.00687
0.872,0.162,1.00407,1.00562
0.872,0.164,1.0028,1.00435
0.872,0.166,1.00152,1.00306
0.872,0.168,1.00022,1.00176
0.872,0.17,0.998917,1.00045
0.872,0.172,0.997597,0.999123
0.872,0.174,0.996266,0.99778
0.872,0.176,0.994919,0.996423
0.872,0.178,0.993564,0.995052
0.872,0.18,0.992192,0.993666
0.872,0.182,0.99081,0.992265
0.872,0.184,0.989411,0.99085
0.872,0.186,0.988006,0.989421
0.872,0.188,0.986581,0.987977
0.872,0.19,0.985148,0.986519
0.872,0.192,0.983699,0.985047
0.872,0.194,0.98224,0.98356
0.872,0.196,0.980764,0.98206
0.872,0.198,0.97928,0.980545
0.872,0.2,0.977779,0.979016
0.872,0.202,0.976266,0.977473
0.872,0.204,0.97474,0.975916
0.872,0.206,0.973203,0.974345
0.872,0.208,0.97165,0.97276
0.872,0.21,0.970086,0.971161
0.872,0.212,0.968509,0.969548
0.872,0.214,0.966918,0.967921
0.872,0.216,0.965314,0.966281
0.872,0.218,0.963699,0.964626
0.872,0.22,0.962069,0.962958
0.872,0.222,0.960427,0.961277
0.872,0.224,0.958772,0.959581
0.872,0.226,0.957106,0.957873
0.872,0.228,0.955424,0.95615
0.872,0.23,0.953734,0.954414
0.872,0.232,0.952027,0.952665
0.872,0.234,0.950311,0.950902
0.872,0.236,0.94858,0.949126
0.872,0.238,0.94684,0.947336
0.872,0.24,0.945082,0.945534
0.872,0.242,0.943318,0.943718
0.872,0.244,0.941538,0.941888
0.872,0.246,0.939746,0.940046
0.872,0.248,0.937942,0.938191
0.872,0.25,0.936119,0.936322
0.872,0.252,0.93429,0.934441
0.872,0.254,0.932434,0.932546
0.872,0.256,0.930577,0.930639
0.872,0.258,0.928698,0.928719
0.872,0.26,0.926808,0.926786
0.872,0.262,0.924911,0.92484
0.872,0.264,0.922993,0.922881
0.872,0.266,0.921067,0.92091
0.872,0.268,0.91913,0.918927
0.872,0.27,0.917173,0.91693
0.872,0.272,0.915208,0.914921
0.872,0.274,0.913231,0.9129
0.872,0.276,0.911234,0.910867
0.872,0.278,0.909233,0.908821
0.872,0.28,0.907214,0.906762
0.872,0.282,0.905182,0.904692
0.872,0.284,0.903141,0.902609
0.872,0.286,0.901085,0.900514
0.872,0.288,0.899015,0.898408
0.872,0.29,0.896938,0.896289
0.872,0.292,0.894844,0.894158
0.872,0.294,0.892738,0.892015
0.872,0.296,0.890625,0.88986
0.872,0.298,0.888493,0.887694
0.872,0.3,0.886355,0.885516
0.872,0.302,0.884204,0.883326
0.872,0.304,0.882039,0.881125
0.872,0.306,0.879864,0.878912
0.872,0.308,0.877678,0.876687
0.872,0.31,0.875477,0.874451
0.872,0.312,0.873266,0.872204
0.872,0.314,0.871045,0.869945
0.872,0.316,0.868808,0.867675
0.872,0.318,0.866565,0.865394
0.872,0.32,0.864305,0.863102
0.872,0.322,0.862035,0.860798
0.872,0.324,0.859755,0.858484
0.872,0.326,0.85746,0.856158
0.872,0.328,0.855156,0.853822
0.872,0.33,0.852839,0.851475
0.872,0.332,0.850512,0.849117
0.872,0.334,0.848172,0.846749
0.872,0.336,0.845824,0.844369
0.872,0.338,0.843461,0.84198
0.872,0.34,0.841091,0.839579
0.872,0.342,0.838708,0.837168
0.872,0.344,0.836313,0.834747
0.872,0.346,0.833911,0.832316
0.872,0.348,0.831494,0.829874
0.872,0.35,0.82907,0.827422
0.872,0.352,0.826634,0.82496
0.872,0.354,0.824188,0.822488
0.872,0.356,0.821733,0.820006
0.872,0.358,0.819264,0.817514
0.872,0.36,0.816788,0.815012
0.872,0.362,0.814299,0.8125
0.872,0.364,0.811801,0.809979
0.872,0.366,0.809291,0.807448
0.872,0.368,0.806772,0.804907
0.872,0.37,0.804242,0.802357
0.872,0.372,0.801702,0.799798
0.872,0.374,0.799154,0.797229
0.872,0.376,0.796592,0.794651
0.872,0.378,0.794026,0.792064
0.872,0.38,0.791444,0.789467
0.872,0.382,0.788857,0.786862
0.872,0.384,0.78626,0.784247
0.872,0.386,0.783651,0.781624
0.872,0.388,0.781039,0.778991
0.872,0.39,0.778411,0.77635
0.872,0.392,0.775779,0.7737
0.872,0.394,0.773136,0.771042
0.872,0.396,0.770483,0.768375
0.872,0.398,0.767822,0.7657
0.872,0.4,0.76515,0.763016
0.872,0.402,0.76247,0.760324
0.872,0.404,0.75978,0.757623
0.872,0.406,0.757082,0.754915
0.872,0.408,0.754373,0.752198
0.872,0.41,0.751659,0.749473
0.872,0.412,0.748935,0.746741
0.872,0.414,0.746202,0.744
0.872,0.416,0.743464,0.741252
0.872,0.418,0.740713,0.738496
0.872,0.42,0.737959,0.735733
0.872,0.422,0.735193,0.732962
0.872,0.424,0.732421,0.730183
0.872,0.426,0.729642,0.727397
0.872,0.428,0.726851,0.724604
0.872,0.43,0.724058,0.721804
0.872,0.432,0.721252,0.718996
0.872,0.434,0.718439,0.716182
0.872,0.436,0.715621,0.71336
0.872,0.438,0.712791,0.710532
0.872,0.44,0.709959,0.707697
0.872,0.442,0.707115,0.704855
0.872,0.444,0.704265,0.702006
0.872,0.446,0.70141,0.699151
0.872,0.448,0.698544,0.69629
0.872,0.45,0.695676,0.693422
0.872,0.452,0.692798,0.690548
0.872,0.454,0.689915,0.687668
0.872,0.456,0.687026,0.684781
0.872,0.458,0.684128,0.681889
0.872,0.46,0.681226,0.67899
0.872,0.462,0.678315,0.676086
0.872,0.464,0.675399,0.673176
0.872,0.466,0.672475,0.670261
0.872,0.468,0.669545,0.667339
0.872,0.47,0.666609,0.664413
0.872,0.472,0.663667,0.661481
0.872,0.474,0.660719,0.658543
